id,genres,popularity,vote_average,vote_count,revenue,budget,runtime
10620,"[""Action"",""Western""]",0.680791,5.7,21,0,12000000,102
10628,"[""Comedy"",""Adventure"",""Crime""]",1.354221,4.3,193,0,0,89
10632,"[""Drama"",""Action"",""Thriller"",""Crime""]",0.694873,6,179,34234008,55000000,94
10636,"[""Drama""]",0.067501,6.4,10,0,0,87
10640,"[""Action"",""Adventure"",""Science Fiction"",""Thriller""]",1.036462,5.7,61,0,0,104
10644,"[""Comedy"",""Romance""]",1.465136,6.9,84,10006806,17000000,171
10648,"[""Action"",""Crime"",""Thriller""]",1.617409,7.1,224,39768000,0,124
10652,"[""War"",""Action"",""Drama""]",1.919357,6.5,105,13839404,0,112
10656,"[""Action"",""Thriller""]",1.182771,6.3,77,390659,2000000,104
10660,"[""Comedy"",""Drama"",""Romance""]",2.563051,6.1,139,0,0,101
10664,"[""Thriller"",""Horror""]",2.25095,6.4,434,18469680,5600000,85
10668,"[""Drama"",""Action"",""Comedy"",""Thriller"",""Crime""]",1.401166,6.8,75,0,0,106
10672,"[""Thriller""]",0.003873,4.5,3,0,0,90
10676,"[""Horror"",""Mystery"",""Science Fiction""]",0.677734,5,212,14400000,2500000,98
10680,"[""Action"",""Comedy"",""Drama"",""Family""]",1.203953,5.3,91,22955097,0,104
10684,"[""Drama"",""Thriller"",""Mystery"",""War""]",2.368417,6.1,217,100860818,46000000,117
10688,"[""Drama""]",1.139393,5.9,31,1568749,2000000,112
10692,"[""Horror"",""Thriller"",""Crime"",""Drama""]",0.843776,6.8,132,0,111000,83
10696,"[""Drama"",""Romance""]",0.834445,3.2,34,5271666,22000000,104
10704,"[""Action"",""Science Fiction""]",0.53182,3.6,7,0,0,92
10708,"[""Comedy"",""Family""]",1.683625,5.5,446,164433867,60000000,92
10712,"[""Drama"",""Romance""]",1.54429,6.8,135,29027914,13500000,107
10716,"[""Comedy"",""Drama""]",0.094085,6,1,0,0,94
10720,"[""Action"",""Comedy"",""Romance"",""Thriller""]",2.565806,6,183,20298207,35000000,101
10724,"[""Science Fiction"",""Action"",""Adventure"",""Thriller""]",1.155548,5.5,126,70687344,18000000,136
10728,"[""Drama"",""Fantasy"",""Horror""]",0.071156,7.7,63,0,0,116
10732,"[""Action"",""Adventure"",""Comedy""]",0.30169,5.8,19,0,0,125
10740,"[""Drama"",""Mystery"",""Thriller""]",0.669907,5.9,156,0,20000000,100
10744,"[""Drama"",""Romance""]",1.206278,6.8,85,0,32000000,101
10748,"[""Comedy"",""Family"",""Science Fiction""]",0.586408,5.6,131,0,0,101
10752,"[""Documentary"",""Drama""]",0.000544,6.2,3,0,0,80
10756,"[""Thriller"",""Fantasy"",""Comedy"",""Family"",""Mystery""]",2.267997,5.1,413,182290266,90000000,99
10760,"[""Comedy""]",0.467549,6,212,13620075,16500000,108
10764,"[""Adventure"",""Action"",""Thriller"",""Crime""]",6.669548,6.1,2810,586090727,200000000,106
10768,"[""Drama"",""Horror"",""Thriller""]",1.866404,5.4,122,20471382,0,108
10772,"[""Action"",""Western""]",1.037345,7.1,139,17277,0,93
10776,"[""Horror"",""Comedy"",""Music""]",1.237548,6.6,358,38748395,25000000,94
10780,"[""Comedy"",""Romance""]",1.159476,6.7,227,26713187,1880006,106
10784,"[""Drama"",""Music"",""Romance""]",1.552815,7.4,186,0,6000000,124
10788,"[""Romance"",""Comedy"",""Drama""]",0.298665,4.7,13,0,16000000,142
10792,"[""Comedy""]",0.894745,6.2,10,0,0,89
10796,"[""Action"",""Science Fiction"",""Thriller""]",2.267466,5.7,398,0,49000000,87
10800,"[""Animation"",""Family""]",2.285813,6.6,112,0,15000000,80
10804,"[""Comedy"",""Family""]",0.496656,5.3,85,0,0,97
10808,"[""Comedy"",""Family"",""Romance"",""Fantasy""]",1.220745,4.9,374,176104344,70000000,87
10812,"[""Drama"",""Family"",""TV Movie""]",0.008343,7.3,3,0,0,90
10816,"[""Drama""]",0.002067,0,0,0,0,102
10820,"[""History"",""Adventure""]",0.006197,8.5,1,0,0,110
10824,"[""Horror""]",1.578262,5,56,13940383,0,93
10828,"[""Documentary""]",0.008645,0,0,0,0,88
10832,"[""Horror""]",0.387993,6,133,0,0,77
10836,"[""Fantasy"",""Horror"",""Thriller""]",1.437285,6.5,68,0,4800000,95
10840,"[""Music"",""Animation"",""Science Fiction""]",0.42672,7.4,24,0,0,7
10844,"[""Drama""]",0.153848,5.9,17,0,0,103
10848,"[""Drama""]",0.029185,1,1,0,0,95
10852,"[""Fantasy"",""Action"",""History"",""Science Fiction""]",1.357009,6.8,13,0,0,99
10856,"[""Action"",""Comedy"",""Drama"",""Romance"",""Science Fiction"",""Thriller""]",0.557642,6.7,43,0,0,108
10860,"[""Comedy"",""Drama"",""Romance""]",1.227732,7.1,136,95904091,0,119
10864,"[""Family"",""Comedy""]",0.113075,5.2,6,0,0,98
10868,"[""Drama""]",1.066145,6.7,115,0,0,111
10872,"[""Comedy""]",0.492763,6.7,91,11439193,11000000,97
10876,"[""Drama""]",2.154871,6.8,119,7060876,13500000,124
10880,"[""Science Fiction"",""Thriller""]",0.16068,4.1,4,0,600000,100
10884,"[""Documentary""]",0.221991,6.3,3,0,0,85
10888,"[""Drama""]",0.010451,0,0,0,0,83
10896,"[""Comedy"",""Drama""]",0.344448,6.8,33,0,0,112
10900,"[""Horror"",""Thriller"",""Mystery""]",1.352161,6,103,1115493,3500000,97
10904,"[""Drama"",""Action"",""Family""]",0.003213,7,2,0,0,92
10908,"[""Action"",""Drama"",""Romance""]",1.66898,5,45,0,15000000,95
10912,"[""Drama"",""History"",""War""]",0.27896,6,30,0,0,150
10916,"[""Action"",""Drama"",""Science Fiction"",""Adventure""]",0.888035,6.9,32,0,0,94
10932,"[""Comedy""]",0.082303,5.1,5,0,0,90
10940,"[""Action"",""Drama"",""Science Fiction"",""Adventure""]",0.69105,7.3,41,0,0,94
10944,"[""Mystery"",""Thriller""]",1.695105,4.7,82,23,12000000,119
10948,"[""Adventure"",""Animation"",""Drama"",""Family""]",3.198576,7,752,29800000,12000000,82
10952,"[""Thriller"",""Crime"",""Drama""]",1.935553,6.3,120,47624253,8500000,97
10956,"[""Mystery"",""Adventure"",""Comedy"",""Romance"",""Drama""]",1.444456,5.4,230,30987695,17700000,91
10960,"[""Comedy"",""Family"",""Science Fiction""]",0.145514,5,9,0,0,95
10972,"[""Horror"",""Mystery""]",1.655789,6.2,234,373967,1500000,100
10976,"[""Comedy""]",0.007896,0,0,0,0,86
10980,"[""Action"",""Horror""]",0.001678,3.5,2,0,0,95
10984,"[""Horror"",""Thriller""]",0.343886,4.8,98,0,0,96
10988,"[""Drama"",""Horror"",""Mystery"",""Thriller""]",0.573103,5.3,62,0,0,107
10992,"[""Comedy"",""Family""]",2.311738,5,317,93375151,60000000,87
10996,"[""Family"",""Adventure"",""Animation"",""Comedy""]",1.733126,5.4,560,169956806,120000000,78
11000,"[""Comedy""]",2.381788,6.7,278,185260553,0,117
11004,"[""Comedy"",""Drama""]",1.050428,6.8,147,0,35000000,111
11008,"[""Adventure"",""Comedy"",""Family""]",0.78453,6.1,141,0,0,95
11012,"[""Drama"",""Romance""]",1.317101,6.6,67,7532911,0,111
11016,"[""Crime"",""Drama"",""Thriller""]",1.267204,7.6,114,0,0,100
11020,"[""Thriller"",""Drama"",""Mystery""]",0.898684,7.1,145,0,0,115
11024,"[""Mystery"",""Fantasy"",""Adventure"",""Comedy""]",1.396012,5.3,434,181466833,0,93
11028,"[""Drama"",""Action"",""Crime"",""Mystery""]",0.650367,6.1,47,0,0,102
11032,"[""Comedy"",""Crime""]",0.000147,5,2,0,0,91
11036,"[""Romance"",""Drama""]",4.670686,7.6,2774,115603229,29000000,123
11040,"[""Adventure"",""Western"",""History""]",1.346214,7.5,112,31559552,15000000,139
11044,"[""Fantasy"",""Comedy"",""Drama"",""Romance""]",1.92423,7.2,155,0,19000000,142
11048,"[""Action"",""Comedy"",""Crime"",""Drama""]",0.251862,6,31,0,0,110
11052,"[""Adventure"",""Fantasy"",""Animation"",""Action"",""Comedy"",""Thriller"",""Science Fiction"",""Family""]",0.706679,5.3,63,29170410,20000000,90
11056,"[""Horror""]",1.220245,5.6,103,0,0,102
11060,"[""Crime"",""Drama""]",0.641994,6.5,63,27734391,0,114
11064,"[""Comedy""]",1.767965,6.5,133,45833132,20000000,97
11068,"[""Comedy"",""Drama"",""Music"",""Romance""]",1.604241,6.6,98,18472850,0,99
11072,"[""Comedy"",""Western""]",2.211997,7.2,572,119500000,2600000,93
11076,"[""Action"",""Adventure"",""Drama"",""Family""]",1.243146,6.6,108,0,0,107
11084,"[""Comedy""]",0.524099,5.7,16,0,0,90
11088,"[""Action"",""Crime"",""Drama"",""Thriller""]",0.901559,6.3,125,0,35000000,107
11092,"[""Drama"",""Thriller"",""Crime"",""Mystery""]",0.672714,6.5,137,221303188,22000000,127
11096,"[""Horror"",""Mystery"",""Thriller""]",2.169015,6.1,401,122644820,25000000,101
11100,"[""War"",""Drama""]",0.046764,0,0,0,0,105
11104,"[""Drama"",""Comedy"",""Romance""]",1.847121,7.9,226,0,0,102
11108,"[""Documentary""]",0.000598,0,0,0,0,97
11112,"[""Comedy""]",0.686586,6.2,42,0,0,114
11116,"[""Comedy""]",0.06512,4.8,3,0,0,90
11120,"[""Adventure"",""Drama""]",1.067101,6.3,116,14302779,0,119
11124,"[""Drama"",""Horror"",""Thriller"",""Foreign""]",0.000858,7,1,0,0,5
11128,"[""Drama"",""Action"",""Thriller""]",1.74342,6.1,192,74541707,60000000,115
11132,"[""Music"",""Comedy"",""Family"",""Romance""]",0.842345,5.1,204,29331068,15000000,89
11144,"[""Action"",""Comedy""]",0.353446,6.6,54,0,0,110
11148,"[""Drama""]",1.326797,7,46,0,0,86
11152,"[""Drama"",""Horror""]",1.656976,5.6,239,0,8000000,91
11156,"[""Drama"",""History""]",1.31446,6.6,221,0,0,110
11160,"[""Action"",""Comedy"",""Crime"",""Drama""]",0.458022,6.1,28,0,0,104
11164,"[""Action"",""Comedy"",""Drama"",""Family""]",1.49804,5.8,125,45610410,0,106
11168,"[""Comedy""]",0.321411,6.3,2,0,0,93
11172,"[""Comedy"",""Music"",""Romance""]",2.581941,6.2,507,145896422,40000000,96
11176,"[""Adventure"",""Comedy"",""Family""]",1.006461,7.1,151,76657000,0,97
11184,"[""Drama""]",1.503816,6.6,122,0,0,118
11188,"[""Action""]",2.167576,6.3,32,0,23000000,184
11192,"[""Drama""]",0.108552,6.5,2,0,0,106
11196,"[""Action"",""Comedy""]",0.254785,5.6,12,0,0,109
11200,"[""Comedy""]",0.000756,4.8,6,0,0,92
11204,"[""Drama"",""History""]",0.20527,6.6,9,0,0,180
11208,"[""Drama"",""Mystery"",""Romance"",""Thriller""]",1.222642,6.7,146,13001257,30000000,114
11212,"[""Action"",""Adventure"",""Comedy"",""Family""]",1.490345,5.7,248,16671505,50000000,99
11216,"[""Drama"",""Romance""]",2.092872,8.1,742,11990401,0,124
11220,"[""Drama"",""Action"",""Romance""]",1.43643,7.6,102,0,0,96
11224,"[""Family"",""Fantasy"",""Animation"",""Romance""]",7.157617,6.8,1493,263591415,2900000,74
11228,"[""Action"",""Adventure"",""Thriller""]",2.770163,5.8,347,159212469,80000000,115
11232,"[""Comedy"",""Fantasy"",""Romance"",""Science Fiction""]",1.867193,6,387,0,0,118
11236,"[""Drama"",""Family"",""Fantasy""]",1.642029,7.1,206,0,0,102
11240,"[""Romance"",""Drama"",""Comedy""]",0.106992,6.6,47,2451545,860000,97
11244,"[""Fantasy"",""Action"",""Comedy"",""Science Fiction"",""Family""]",0.146885,4.8,30,0,30,100
11248,"[""Drama"",""Thriller"",""Action""]",0.357363,5.7,29,0,0,106
11252,"[""Horror"",""Mystery"",""Thriller""]",1.323408,4.8,210,37141130,60000000,105
11256,"[""Documentary""]",0.001062,7,2,0,0,101
11260,"[""Comedy"",""Science Fiction"",""Adventure"",""Family""]",2.677003,5.1,335,50650079,60000000,90
11280,"[""Comedy"",""Crime""]",0.032413,0,0,0,0,90
11284,"[""Horror"",""Thriller"",""Comedy""]",1.955782,5.1,251,34872033,11000000,89
11292,"[""Comedy""]",0.002208,5.7,5,0,0,94
11296,"[""Drama"",""History""]",0.745139,6.8,99,1400000,12000000,120
11300,"[""Action"",""Comedy"",""Drama"",""Romance""]",0.611307,6.6,65,8362969,0,113
11304,"[""Documentary""]",0.994851,7.5,16,0,0,128
11308,"[""Comedy"",""Drama""]",1.68706,6,23,0,7500000,109
11312,"[""Drama""]",0.141113,6,9,0,0,93
11316,"[""War"",""Drama"",""History""]",0.40671,7,64,0,0,140
11324,"[""Drama"",""Thriller"",""Mystery""]",7.716248,7.8,5638,294804195,80000000,138
11328,"[""Crime"",""Drama"",""Thriller""]",1.238359,7.1,71,0,0,100
11332,"[""Drama"",""Comedy""]",0.637959,6.2,13,0,0,118
11336,"[""Thriller"",""Horror"",""Science Fiction""]",1.625032,6.9,285,20766616,10000000,103
11340,"[""Action"",""Comedy""]",0.6411,6.2,70,0,0,96
11344,"[""Action"",""Drama"",""Crime""]",1.251073,7.5,151,0,0,120
11348,"[""Horror"",""Thriller""]",2.635902,5.9,120,0,0,101
11352,"[""Fantasy"",""Drama"",""Romance""]",1.777033,6,126,74134790,31000000,122
11356,"[""Comedy""]",0.926906,7.4,110,44527234,0,106
11360,"[""Animation"",""Family""]",3.767564,6.8,1004,1600000,812000,64
11364,"[""Drama""]",0.800597,6.5,129,0,0,108
11368,"[""Crime"",""Drama"",""Thriller""]",2.527956,7.3,285,0,1500000,97
11372,"[""Adventure"",""Drama"",""Action"",""Thriller"",""War""]",0.758543,6.4,66,0,0,135
11376,"[""Thriller"",""Horror""]",1.170786,4.3,15,0,0,89
11380,"[""Action"",""Horror"",""Thriller""]",0.930446,4.2,33,7316658,10000000,96
11384,"[""Action"",""Comedy"",""Crime""]",1.460075,6,101,65595485,0,111
11388,"[""Comedy""]",0.471134,4.8,19,0,4500000,94
11392,"[""Family"",""Comedy"",""Crime""]",0.563744,7.8,13,0,0,100
11396,"[""Romance"",""Adventure"",""Drama""]",0.71289,6.4,13,0,0,112
11400,"[""Drama"",""History"",""Romance""]",1.707685,6.4,307,30536013,30000000,135
11404,"[""Drama"",""Comedy""]",1.222185,6.3,44,0,0,98
11408,"[""Drama""]",0.000448,0,0,0,0,13
11412,"[""Crime"",""Action"",""Mystery"",""Thriller""]",3.473877,6.5,297,89456761,65000000,120
11416,"[""Adventure"",""Drama"",""Action"",""History""]",2.439406,7.1,260,17218023,24500000,126
11420,"[""Documentary""]",0.53007,7.5,67,4500000,0,145
11424,"[""Comedy"",""Drama"",""Music"",""Romance""]",0.344058,7.1,43,0,2000000,111
11428,"[""Fantasy"",""Thriller"",""Horror""]",1.285967,4.9,88,30524763,0,91
11440,"[""Drama""]",0.140574,6,2,0,0,137
11444,"[""Comedy""]",1.242572,6.2,91,0,0,84
11448,"[""Comedy"",""Romance""]",1.833098,6.7,130,6700000,15000000,95
11452,"[""Comedy"",""Romance""]",1.663912,5.9,820,38275483,5000000,92
11456,"[""Mystery"",""Thriller"",""Crime""]",1.161557,5.4,102,54249294,75000000,89
11460,"[""Horror"",""Thriller""]",1.417048,6.2,422,57891803,26000000,85
11464,"[""Fantasy"",""TV Movie"",""Adventure""]",0.37262,5.6,5,0,0,180
11468,"[""Drama"",""Mystery"",""Thriller""]",1.560962,7,99,676698,18000000,103
11472,"[""Comedy""]",1.003021,5.3,138,69660733,0,103
11476,"[""Drama""]",0.665017,6.9,22,0,0,158
11480,"[""Comedy""]",0.390831,6.1,12,0,0,108
11484,"[""Adventure"",""Action"",""Science Fiction""]",0.584242,6,104,30000000,0,125
11488,"[""Action"",""Adventure"",""Drama""]",2e-06,0,0,0,0,83
11492,"[""Drama"",""Thriller""]",0.115082,7.6,12,0,0,92
11496,"[""Action"",""Adventure"",""Comedy"",""Western""]",0.550801,5.8,35,0,0,92
11500,"[""Drama"",""History""]",0.000512,8,2,0,25000,14
11504,"[""Action"",""Comedy"",""Family"",""Science Fiction""]",1.155423,4.7,43,0,0,88
11508,"[""Comedy"",""Family"",""Fantasy"",""Thriller"",""TV Movie""]",1.154001,3.9,39,0,0,91
11512,"[""Crime"",""Action"",""Thriller""]",0.487825,6.5,12,0,0,110
11516,"[""Documentary""]",0.951327,7,45,20217080,35866397,98
11520,"[""Comedy"",""Family"",""Romance""]",1.505165,6.5,161,0,0,103
11524,"[""Action"",""Crime"",""Drama"",""Thriller""]",1.271818,7.3,120,4300000,0,122
11528,"[""Comedy"",""Family""]",1.177644,7.2,254,32416586,0,101
11532,"[""Action"",""Adventure"",""Drama""]",1.47625,7,57,24467000,0,114
11536,"[""Drama"",""Action"",""Romance""]",1.361487,6.7,68,8200000,4000000,124
11540,"[""Romance"",""Action"",""Adventure"",""Crime"",""Mystery""]",1.803343,5,86,0,23000000,131
11544,"[""Animation"",""Family""]",5.321371,7.1,1120,145771527,80000000,85
11548,"[""Comedy"",""Family"",""Fantasy"",""Science Fiction""]",1.603273,6.3,203,65088797,0,106
11556,"[""Drama"",""Action"",""Comedy"",""Thriller""]",0.119355,6.2,15,0,0,93
11560,"[""Drama"",""Mystery"",""Thriller"",""Crime""]",1.91833,6.1,170,63781810,42000000,115
11564,"[""Action"",""Drama"",""Horror"",""Crime"",""Thriller""]",1.375605,6.3,61,0,4300000,98
11568,"[""Music"",""Action"",""Comedy"",""Crime""]",1.114626,5.2,144,14051384,28000000,123
11572,"[""Animation"",""Adventure""]",1.04208,5.3,14,8500,0,85
11576,"[""Action"",""Adventure"",""Comedy"",""Crime""]",1.49251,7,126,60000000,9400000,163
11580,"[""Comedy""]",0.507554,7,31,0,0,109
11584,"[""Comedy"",""Romance""]",1.747186,6.4,159,40050884,0,107
11588,"[""Thriller"",""Mystery"",""Science Fiction""]",0.697904,5.8,56,0,8800000,90
11592,"[""Comedy"",""Crime"",""Horror"",""Thriller""]",0.969606,6.3,114,7820688,13000000,95
11596,"[""Horror"",""Thriller"",""Mystery"",""Fantasy""]",1.181797,6.4,271,18090181,14000000,112
11600,"[""Drama"",""War""]",1.426799,6.2,36,782102,5000000,90
11604,"[""Drama"",""Thriller"",""Crime"",""Romance""]",1.302139,6.6,46,0,0,90
11612,"[""Crime"",""Action"",""Comedy""]",0.394601,6.1,34,0,0,118
11616,"[""Adventure"",""Action"",""Comedy""]",1.006487,6.7,77,0,0,107
11620,"[""Drama"",""History"",""Romance""]",1.472506,7,60,30000000,8250000,171
11624,"[""Comedy""]",1.51598,6.6,185,18016290,2000000,88
11628,"[""Comedy"",""Drama""]",1.043455,7.2,11,0,0,120
11632,"[""Drama"",""Romance""]",0.755509,5.5,63,16123851,23000000,141
11636,"[""Action"",""Thriller"",""Crime"",""Drama""]",1.889653,6.9,164,0,0,123
11644,"[""Drama"",""Mystery"",""Thriller""]",1.233352,7.3,220,12000000,18000000,108
11648,"[""Comedy"",""Romance""]",0.904792,5.8,137,58405313,30000000,98
11652,"[""Drama""]",1.414433,6.6,208,57806952,0,105
11656,"[""Crime"",""Drama""]",1.16058,7.8,119,0,0,89
11660,"[""Crime"",""Drama"",""Thriller""]",2.128828,7.1,315,0,0,69
11664,"[""Comedy""]",0.031286,2.8,3,0,0,90
11668,"[""Drama""]",0.000579,6,2,0,0,88
11672,"[""Crime"",""Drama""]",0.000513,6,1,0,0,93
11676,"[""Action"",""Adventure"",""Comedy""]",1.918851,6.3,169,0,25000000,97
11680,"[""Comedy""]",0.418783,6.4,58,0,0,125
11684,"[""Comedy""]",0.375253,5.9,13,6950125,0,101
11688,"[""Adventure"",""Animation"",""Comedy"",""Family"",""Fantasy""]",5.414114,7.1,1302,169327687,100000000,78
11692,"[""Action"",""Comedy"",""Science Fiction""]",1.203804,4.4,133,7103973,100000000,95
11696,"[""Comedy""]",0.499679,6.7,21,0,0,84
11700,"[""Comedy"",""Romance""]",0.749568,7.6,55,0,0,108
11704,"[""Fantasy"",""Animation"",""Drama"",""Family""]",2.636487,7.4,172,14665733,7000000,82
11708,"[""Music"",""Adventure"",""Fantasy"",""Comedy"",""Family""]",1.035874,6.7,170,0,10000000,144
11712,"[""Drama"",""Action"",""Comedy""]",1.014893,7.8,112,0,0,96
11728,"[""Drama"",""Family""]",0.020939,7.7,11,0,0,144
11752,"[""Comedy"",""Drama""]",0.15735,5.7,7,0,0,97
11768,"[""Drama""]",0.000447,0,0,0,0,90
11772,"[""Mystery"",""Horror"",""Thriller""]",0.942269,7.2,141,0,0,112
11776,"[""Drama""]",0.161466,7.2,3,0,0,181
11780,"[""Adventure""]",2.485939,6.5,136,31596911,28000000,139
11784,"[""Drama"",""History""]",0.000296,0,0,0,0,255
11788,"[""Drama"",""History""]",0.337278,7.2,19,0,0,223
11796,"[""Comedy"",""Drama"",""Romance""]",2.60318,7.2,37,0,0,82
11800,"[""Comedy"",""Romance""]",0.107735,3.5,2,0,0,95
11804,"[""Drama"",""Horror"",""Thriller""]",1.858195,5.5,247,91196419,10000000,101
11808,"[""Thriller"",""Crime"",""Action""]",2.416814,6.2,355,102367405,60000000,131
11812,"[""Romance"",""Comedy""]",2.56489,5.3,261,68696770,43000000,84
11816,"[""Drama""]",1.850795,7.2,89,19255967,0,109
11820,"[""Drama"",""Romance""]",2.506587,6.5,348,0,65000000,117
11824,"[""Comedy"",""Fantasy"",""Romance""]",2.219179,6,254,0,0,91
11828,"[""Adventure"",""Fantasy"",""Comedy""]",1.379624,6,70,0,0,107
11832,"[""Comedy"",""Drama""]",0.989629,7,76,4398938,0,102
11836,"[""Animation"",""Comedy"",""Family""]",1.905915,6.7,512,140161792,30000000,87
11840,"[""Comedy""]",0.020993,4.8,4,0,0,85
11844,"[""Comedy"",""Drama""]",0.398798,6,13,0,0,100
11848,"[""Animation"",""Comedy"",""Drama""]",0.587031,6.9,75,0,0,72
11852,"[""Comedy"",""Fantasy""]",1.373558,5.5,384,35081550,0,104
11856,"[""Action"",""Adventure"",""Comedy"",""Drama""]",0.950913,5.3,129,33461269,0,112
11860,"[""Comedy"",""Romance""]",1.692447,6.2,125,0,58000000,127
11864,"[""Drama"",""Science Fiction""]",1.637476,6.7,223,12303411,40000000,108
11868,"[""Horror""]",1.461374,7.3,111,0,226188,82
11872,"[""Comedy"",""Crime""]",0.088408,5.8,6,0,0,94
11876,"[""War"",""Adventure"",""Drama"",""Romance""]",0.387049,6.6,23,15000000,35000000,135
11880,"[""Horror"",""Action"",""Thriller""]",1.701746,6.7,211,0,0,105
11884,"[""Adventure"",""Science Fiction"",""Action""]",1.41979,6.5,202,28733290,15000000,101
11888,"[""Adventure"",""Comedy"",""Family""]",1.330872,5.2,164,0,33000000,99
11892,"[""Crime"",""Drama"",""Thriller""]",2.339762,6,240,56714147,50000000,120
11896,"[""Crime"",""Comedy""]",0.591528,6,128,57915972,14000000,88
11900,"[""Comedy"",""Drama""]",0.110949,6.6,26,0,200000,96
11904,"[""Action"",""Adventure"",""Crime"",""Drama"",""Family"",""Mystery"",""Thriller""]",0.862404,6.7,153,0,18000000,109
11908,"[""Comedy"",""Horror""]",1.196077,5.7,142,0,0,83
11912,"[""Comedy""]",0.658275,6.6,27,0,0,90
11916,"[""Western""]",1.935268,6.6,116,5050000,0,116
11920,"[""Drama""]",0.00068,0,0,0,0,83
11928,"[""Drama"",""Mystery""]",0.646075,6.6,43,113221,15000000,127
11932,"[""Horror"",""Comedy""]",1.860339,5.5,317,50671850,25000000,89
11936,"[""Comedy"",""Drama""]",0.803993,6.9,25,0,0,149
11940,"[""Action"",""Adventure"",""Family"",""Fantasy"",""Science Fiction""]",0.700725,6.3,34,16000000,3500000,113
11944,"[""Drama"",""History""]",0.714813,6.9,21,0,20000000,140
11948,"[""Drama"",""History""]",0.895782,7.4,79,0,0,118
11952,"[""Action"",""Drama""]",0.016607,0,0,0,0,180
11956,"[""Comedy""]",0.086724,5.9,13,0,0,91
11960,"[""Drama"",""Foreign"",""Romance""]",0.186154,5.5,5,0,0,159
11964,"[""Drama""]",0.002228,0,0,0,2500,86
11968,"[""Action"",""Thriller"",""Adventure"",""Crime""]",1.763177,5.8,431,44434439,50000000,110
11972,"[""Comedy""]",0.710275,7.5,39,0,0,107
11976,"[""Adventure"",""Fantasy""]",1.826279,6.2,252,15502112,25000000,94
11980,"[""Fantasy"",""Horror"",""Thriller""]",1.610896,6.3,126,16,8,98
11984,"[""Drama"",""Comedy""]",0.123044,2,1,0,0,90
12076,"[""Comedy""]",0.05983,5.5,2,0,0,90
12088,"[""Action"",""Thriller"",""Science Fiction""]",1.257638,5.6,149,6739141,8000000,95
12092,"[""Animation"",""Adventure"",""Family"",""Fantasy""]",5.397525,7,1300,572000000,3000000,75
12096,"[""Action"",""Comedy"",""Crime"",""Mystery"",""Family""]",2.23402,5.6,498,0,0,93
12100,"[""Drama"",""Action"",""History"",""War""]",1.640564,5.8,320,77628265,115000000,134
12104,"[""Music""]",1.317301,7.7,342,22244207,12000000,95
12108,"[""Drama""]",0.447389,5.8,2,0,0,95
12112,"[""Drama"",""Romance"",""Thriller""]",0.975566,6.9,67,5126264,0,92
12116,"[""Drama"",""Romance""]",2.044982,7.6,20,0,0,97
12120,"[""Comedy"",""Science Fiction""]",1.064617,5.4,122,13854000,20000000,108
12124,"[""Drama""]",0.273269,4.3,6,0,0,140
12128,"[""Horror"",""Comedy""]",0.257473,5.3,17,0,4410000,90
12132,"[""Drama""]",0.000327,0,0,0,0,90
12136,"[""Drama"",""History""]",0.067152,6,1,0,0,90
12140,"[""Animation"",""Drama"",""Science Fiction""]",2.291819,7.2,206,9789651,0,100
12144,"[""Animation"",""Adventure"",""Family""]",2.559432,7,584,84460846,12300000,69
12148,"[""Thriller""]",0.086357,8,1,0,0,95
12156,"[""Drama""]",0.617994,6.5,8,0,0,95
12160,"[""Drama"",""Action"",""Western""]",1.813132,6.5,191,25052000,63000000,191
12172,"[""Documentary""]",0.421266,7.1,76,0,0,99
12176,"[""Drama"",""Horror"",""Mystery"",""Thriller""]",0.031731,3,1,0,0,107
12180,"[""Thriller"",""Animation"",""Action"",""Science Fiction"",""Adventure"",""Fantasy""]",2.467816,5.8,401,68282844,8500000,98
12184,"[""Drama""]",2.968912,6.4,423,0,35000000,115
12192,"[""Crime"",""Horror"",""Thriller""]",1.440956,5.7,130,0,8000000,95
12196,"[""Drama""]",0.001182,5.5,2,0,0,0
12208,"[""Adventure"",""Action"",""Comedy""]",2.197342,5.3,134,41744718,12000000,131
12212,"[""Horror""]",0.952441,4.4,90,38574362,14000000,97
12216,"[""Horror""]",0.155026,4,2,0,3500000,83
12220,"[""Comedy"",""Drama"",""Romance""]",1.20402,5.9,68,58900031,50000000,95
12224,"[""Action"",""Adventure"",""Family"",""Fantasy"",""Science Fiction""]",1.208461,5.7,61,0,0,250
12228,"[""History"",""Documentary""]",0.669518,6.8,31,653621,2000000,92
12232,"[""Action"",""Adventure"",""Family"",""Fantasy""]",0.876555,7.6,46,0,0,106
12236,"[""Action"",""Comedy""]",0.97346,4.1,18,3077361,0,94
12240,"[""Drama""]",0.371035,5,1,0,0,97
12244,"[""Action"",""Adventure"",""Animation"",""Science Fiction"",""Thriller""]",5.326209,6.6,1196,48428063,30000000,79
12256,"[""Comedy""]",0.00276,1,1,0,0,95
12268,"[""Comedy"",""Mystery""]",1.436573,7,105,33833201,6000000,103
12272,"[""Drama"",""Thriller""]",0.022914,0,0,0,0,87
12276,"[""Drama"",""Romance""]",0.29325,7.7,48,0,0,89
12280,"[""Comedy"",""Drama""]",0.69057,6.1,36,0,6000000,112
12308,"[""Comedy"",""Drama"",""Romance""]",0.087888,6.4,72,0,0,115
12312,"[""Comedy""]",0.997697,5.5,38,0,38000000,99
12400,"[""Drama""]",1.801339,6.3,69,0,7000000,99
